survey_year,awardee_id,vaccine_type_code,vaccine_type,vaccine_patient_type,doses_ordered,doses_wasted,reported_loss_pct,calculated_loss_pct,reported_minus_calculated_pct,included_in_standard_analysis,synthetic_data_notice
2024,SYN-AWD-038,rota,Rotavirus,Public pediatric doses,19421,696,3.395,3.584,-0.188,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,td,Td,Public pediatric doses,3336,136,4.169,4.077,0.092,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,tdap,Tdap,Public pediatric doses,25434,580,2.437,2.28,0.156,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,varicella,Varicella,Public pediatric doses,22520,673,2.898,2.988,-0.091,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,mmrv,MMRV,Public pediatric doses,5229,170,3.081,3.251,-0.17,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,menb,MenB,Public pediatric doses,11382,417,3.752,3.664,0.088,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,dengue,Dengue,Public pediatric doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,Public pediatric doses,5854,247,4.289,4.219,0.069,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,menabcwy,MenABCWY,Public pediatric doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,menacwy,MenACWY,Public pediatric doses,24255,617,2.314,2.544,-0.23,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,nirsevimab,Nirsevimab,Public pediatric doses,13343,773,5.862,5.793,0.068,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,mpox,Mpox,Public pediatric doses,584,56,9.696,9.589,0.107,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,rsv_maternal,RSV Maternal,Public pediatric doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,covid,COVID-19,Public pediatric doses,20803,1540,7.343,7.403,-0.06,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-038,influenza,Influenza,Public pediatric doses,57446,6562,11.544,11.423,0.121,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,dtap,DTaP,Public pediatric doses,12571,345,2.923,2.744,0.179,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,dtap_ipv,DTaP-IPV,Public pediatric doses,3421,103,3.18,3.011,0.17,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,dtap_hepb_ipv,DTaP-HepB-IPV,Public pediatric doses,5186,155,,2.989,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,dtap_ipv_hib,DTaP-IPV-Hib,Public pediatric doses,2054,67,3.439,3.262,0.177,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,hepa_pediatric,HepA Pediatric,Public pediatric doses,10240,314,2.955,3.066,-0.111,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,hepa_hepb,HepA-HepB,Public pediatric doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,hepb_pediatric,HepB Pediatric,Public pediatric doses,11646,302,2.636,2.593,0.043,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,hib,Hib,Public pediatric doses,8935,286,3.4,3.201,0.199,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,hpv,HPV,Public pediatric doses,12105,398,3.348,3.288,0.06,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,mmr,MMR,Public pediatric doses,11620,511,4.741,4.398,0.343,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,pcv,PCV,Public pediatric doses,13141,279,2.368,2.123,0.245,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,ppv23,PPSV23,Public pediatric doses,1572,69,4.495,4.389,0.106,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,polio,Polio,Public pediatric doses,12115,200,1.804,1.651,0.154,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,rota,Rotavirus,Public pediatric doses,8589,267,3.102,3.109,-0.007,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,td,Td,Public pediatric doses,1245,53,4.168,4.257,-0.089,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,tdap,Tdap,Public pediatric doses,9893,323,3.591,3.265,0.326,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,varicella,Varicella,Public pediatric doses,9683,500,4.926,5.164,-0.238,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,mmrv,MMRV,Public pediatric doses,2085,134,6.581,6.427,0.154,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,menb,MenB,Public pediatric doses,3914,180,,4.599,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,dengue,Dengue,Public pediatric doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,Public pediatric doses,3293,126,3.513,3.826,-0.314,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,menabcwy,MenABCWY,Public pediatric doses,1258,84,6.826,6.677,0.149,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,menacwy,MenACWY,Public pediatric doses,11033,438,3.942,3.97,-0.028,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,nirsevimab,Nirsevimab,Public pediatric doses,6885,435,6.382,6.318,0.064,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,mpox,Mpox,Public pediatric doses,271,13,4.655,4.797,-0.142,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,rsv_maternal,RSV Maternal,Public pediatric doses,2697,117,4.441,4.338,0.103,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,covid,COVID-19,Public pediatric doses,11839,777,,6.563,,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-039,influenza,Influenza,Public pediatric doses,19512,1462,7.657,7.493,0.164,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,dtap,DTaP,VFC pediatric doses only,7857,170,2.14,2.164,-0.024,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,dtap_ipv,DTaP-IPV,VFC pediatric doses only,2292,81,3.755,3.534,0.221,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,dtap_hepb_ipv,DTaP-HepB-IPV,VFC pediatric doses only,3147,60,2.012,1.907,0.105,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,dtap_ipv_hib,DTaP-IPV-Hib,VFC pediatric doses only,1620,85,5.325,5.247,0.078,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,hepa_pediatric,HepA Pediatric,VFC pediatric doses only,6612,108,1.524,1.633,-0.109,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,hepa_hepb,HepA-HepB,VFC pediatric doses only,821,27,3.486,3.289,0.198,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,hepb_pediatric,HepB Pediatric,VFC pediatric doses only,9154,191,1.93,2.087,-0.157,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,hib,Hib,VFC pediatric doses only,7186,228,3.396,3.173,0.224,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,hpv,HPV,VFC pediatric doses only,7878,114,1.496,1.447,0.049,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,mmr,MMR,VFC pediatric doses only,7956,225,2.949,2.828,0.121,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,pcv,PCV,VFC pediatric doses only,7484,301,3.945,4.022,-0.077,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,ppv23,PPSV23,VFC pediatric doses only,930,26,2.919,2.796,0.123,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,polio,Polio,VFC pediatric doses only,6271,211,3.243,3.365,-0.122,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,rota,Rotavirus,VFC pediatric doses only,4742,162,3.336,3.416,-0.08,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,td,Td,VFC pediatric doses only,1028,26,2.54,2.529,0.011,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,tdap,Tdap,VFC pediatric doses only,8298,202,2.369,2.434,-0.065,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,varicella,Varicella,VFC pediatric doses only,6189,178,2.878,2.876,0.002,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,mmrv,MMRV,VFC pediatric doses only,1460,46,3.534,3.151,0.384,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,menb,MenB,VFC pediatric doses only,3433,126,3.762,3.67,0.092,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,dengue,Dengue,VFC pediatric doses only,240,21,8.764,8.75,0.014,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,VFC pediatric doses only,2087,99,4.563,4.744,-0.18,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,menabcwy,MenABCWY,VFC pediatric doses only,821,44,5.799,5.359,0.439,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,menacwy,MenACWY,VFC pediatric doses only,6734,149,2.131,2.213,-0.082,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,nirsevimab,Nirsevimab,VFC pediatric doses only,3723,235,6.28,6.312,-0.032,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,mpox,Mpox,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,rsv_maternal,RSV Maternal,VFC pediatric doses only,2437,193,7.829,7.92,-0.09,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,covid,COVID-19,VFC pediatric doses only,5998,511,8.315,8.52,-0.205,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-040,influenza,Influenza,VFC pediatric doses only,12454,1010,7.988,8.11,-0.122,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,dtap,DTaP,Public pediatric doses,8717,353,4.298,4.05,0.248,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,dtap_ipv,DTaP-IPV,Public pediatric doses,2697,106,3.883,3.93,-0.047,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,dtap_hepb_ipv,DTaP-HepB-IPV,Public pediatric doses,2793,49,2.133,1.754,0.379,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,dtap_ipv_hib,DTaP-IPV-Hib,Public pediatric doses,1574,89,5.467,5.654,-0.187,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,hepa_pediatric,HepA Pediatric,Public pediatric doses,6439,154,2.499,2.392,0.107,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,hepa_hepb,HepA-HepB,Public pediatric doses,1115,63,5.744,5.65,0.093,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,hepb_pediatric,HepB Pediatric,Public pediatric doses,8543,222,2.565,2.599,-0.033,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,hib,Hib,Public pediatric doses,7322,280,4.083,3.824,0.259,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,hpv,HPV,Public pediatric doses,10500,270,,2.571,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,mmr,MMR,Public pediatric doses,6770,246,3.711,3.634,0.078,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,pcv,PCV,Public pediatric doses,8002,225,3.095,2.812,0.283,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,ppv23,PPSV23,Public pediatric doses,1136,53,4.565,4.665,-0.1,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,polio,Polio,Public pediatric doses,7538,213,2.755,2.826,-0.07,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,rota,Rotavirus,Public pediatric doses,5902,190,3.346,3.219,0.127,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,td,Td,Public pediatric doses,756,37,4.881,4.894,-0.013,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,tdap,Tdap,Public pediatric doses,8630,308,3.791,3.569,0.223,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,varicella,Varicella,Public pediatric doses,7672,255,3.125,3.324,-0.199,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,mmrv,MMRV,Public pediatric doses,1679,80,4.821,4.765,0.057,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,menb,MenB,Public pediatric doses,3432,76,2.386,2.214,0.172,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,dengue,Dengue,Public pediatric doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,Public pediatric doses,2273,85,,3.74,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,menabcwy,MenABCWY,Public pediatric doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,menacwy,MenACWY,Public pediatric doses,7410,129,1.876,1.741,0.135,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,nirsevimab,Nirsevimab,Public pediatric doses,4021,304,7.365,7.56,-0.195,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,mpox,Mpox,Public pediatric doses,109,9,8.576,8.257,0.319,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,rsv_maternal,RSV Maternal,Public pediatric doses,1666,82,4.948,4.922,0.026,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,covid,COVID-19,Public pediatric doses,5769,362,6.436,6.275,0.161,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-041,influenza,Influenza,Public pediatric doses,13288,1639,12.466,12.334,0.132,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,dtap,DTaP,VFC pediatric doses only,5298,242,4.639,4.568,0.072,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,dtap_ipv,DTaP-IPV,VFC pediatric doses only,2444,71,2.961,2.905,0.056,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,dtap_hepb_ipv,DTaP-HepB-IPV,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,dtap_ipv_hib,DTaP-IPV-Hib,VFC pediatric doses only,969,34,3.449,3.509,-0.059,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,hepa_pediatric,HepA Pediatric,VFC pediatric doses only,5293,171,2.982,3.231,-0.248,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,hepa_hepb,HepA-HepB,VFC pediatric doses only,617,30,5.086,4.862,0.224,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,hepb_pediatric,HepB Pediatric,VFC pediatric doses only,5359,144,2.538,2.687,-0.149,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,hib,Hib,VFC pediatric doses only,4020,138,3.481,3.433,0.048,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,hpv,HPV,VFC pediatric doses only,6600,133,1.923,2.015,-0.092,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,mmr,MMR,VFC pediatric doses only,4520,96,,2.124,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,pcv,PCV,VFC pediatric doses only,5644,213,3.757,3.774,-0.017,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,ppv23,PPSV23,VFC pediatric doses only,587,18,3.153,3.066,0.086,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,polio,Polio,VFC pediatric doses only,4201,140,3.518,3.333,0.186,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,rota,Rotavirus,VFC pediatric doses only,3511,105,3.153,2.991,0.162,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,td,Td,VFC pediatric doses only,597,24,3.989,4.02,-0.031,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,tdap,Tdap,VFC pediatric doses only,4756,86,1.87,1.808,0.062,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,varicella,Varicella,VFC pediatric doses only,4634,133,2.81,2.87,-0.06,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,mmrv,MMRV,VFC pediatric doses only,910,27,2.733,2.967,-0.234,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,menb,MenB,VFC pediatric doses only,2587,82,3.367,3.17,0.197,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,dengue,Dengue,VFC pediatric doses only,164,15,9.382,9.146,0.236,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,VFC pediatric doses only,1152,69,6.143,5.99,0.154,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,menabcwy,MenABCWY,VFC pediatric doses only,482,44,9.447,9.129,0.318,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,menacwy,MenACWY,VFC pediatric doses only,4164,108,2.494,2.594,-0.099,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,nirsevimab,Nirsevimab,VFC pediatric doses only,2657,232,8.495,8.732,-0.236,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,mpox,Mpox,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,rsv_maternal,RSV Maternal,VFC pediatric doses only,1488,62,4.324,4.167,0.157,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,covid,COVID-19,VFC pediatric doses only,4591,389,8.332,8.473,-0.141,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-042,influenza,Influenza,VFC pediatric doses only,10017,1047,10.14,10.452,-0.312,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-043,dtap,DTaP,All publicly funded doses,11088,277,2.592,2.498,0.094,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-043,dtap_ipv,DTaP-IPV,All publicly funded doses,3223,71,2.23,2.203,0.027,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-043,dtap_hepb_ipv,DTaP-HepB-IPV,All publicly funded doses,3714,84,2.311,2.262,0.05,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-043,dtap_ipv_hib,DTaP-IPV-Hib,All publicly funded doses,1964,90,4.532,4.582,-0.051,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-043,hepa_pediatric,HepA Pediatric,All publicly funded doses,9393,331,3.651,3.524,0.127,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-043,hepa_hepb,HepA-HepB,All publicly funded doses,1026,48,4.698,4.678,0.019,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-043,hepb_pediatric,HepB Pediatric,All publicly funded doses,9739,303,2.943,3.111,-0.168,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-043,hib,Hib,All publicly funded doses,9572,319,3.201,3.333,-0.131,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-043,hpv,HPV,All publicly funded doses,13526,313,2.518,2.314,0.203,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
